nome_cliente;Plano;dt_desativacao_sac;dt_cadastro_sac;st_diavencimento_sac;st_cartaobandeira_sac;campo1;st_estado_sac;Pacote de mensagem;Valor;MRR
96800;Sea;10/10/2022;01/20/2020;20;Cartão de crédito;;AL;;1000;1000
96801;Sea;12/06/2021;01/20/2020;21;Boleto;;MG;;1000;1000
96802;Sea;01/24/2020;01/20/2020;17;Boleto;;SP;;1000;1000
96803;Sea;01/20/2020;01/20/2020;20;Cartão de crédito;;MG;;1000;1000
96803;Sea;04/23/2021;01/20/2020;20;Cartão de crédito;;MG;;1000;1000
96804;Sea;01/18/2020;01/17/2020;10;Cartão de crédito;;SP;;1000;1000
96804;Sea;01/17/2020;01/17/2020;10;Cartão de crédito;;SP;;1000;1000
96804;Sea;01/17/2020;01/17/2020;10;Boleto;;SP;;1000;1000
96804;Sea;01/17/2020;01/17/2020;10;Cartão de crédito;;SP;;1000;1000
96805;Sea;;01/17/2020;20;Boleto;;SP;;1000;1000
96804;Sea;01/17/2020;01/17/2020;10;Boleto;;SP;;1000;1000
96806;Sea;05/18/2020;01/17/2020;20;Boleto;;SP;;1000;1000
96807;Sea;11/21/2022;01/17/2020;17;Cartão de crédito;;PR;;1000;1000
96808;Sea;05/05/2020;01/17/2020;17;Boleto;;SP;;1000;1000
96809;Sea;09/25/2020;01/17/2020;0;Boleto;;SC;;1000;1000
96810;Sea;01/17/2020;01/17/2020;17;Boleto;;SP;;1000;1000
93915;Sea;01/17/2020;01/16/2020;29;Boleto;;SP;;1000;1000
93915;Sea;01/17/2020;01/16/2020;29;Boleto;;SP;;1000;1000
93915;Sea;01/17/2020;01/16/2020;29;Boleto;;SP;;1000;1000
96811;Sea;02/02/2021;01/15/2020;0;Cartão de crédito;;SP;;1000;1000
96812;Sea;01/21/2021;01/15/2020;16;Cartão de crédito;;MT;;1000;1000
96813;Sea;06/16/2020;01/14/2020;15;Boleto;;AM;;1000;1000
96814;Sea;10/29/2020;01/14/2020;0;Boleto;;ES;;1000;1000
96815;Sea;11/16/2021;01/13/2020;16;Boleto;;MT;;1000;1000
96816;Sea;05/22/2020;01/13/2020;7;Cartão de crédito;;ES;;1000;1000
96817;Sea;04/14/2022;01/13/2020;15;Boleto;;SP;;1000;1000
96818;Sea;09/24/2020;01/13/2020;0;Boleto;;RJ;;1000;1000
96819;Sea;10/09/2020;01/13/2020;0;Cartão de crédito;;MG;;1000;1000
96820;Sea;06/14/2021;01/10/2020;10;Boleto;;RJ;;1000;1000
96816;Sea;01/10/2020;01/10/2020;7;Boleto;;ES;;1000;1000
96821;Sea;05/29/2020;01/10/2020;13;Boleto;;SP;;1000;1000
96822;Sea;04/26/2022;01/10/2020;10;Boleto;;RN;;1000;1000
96823;Sea;12/01/2021;01/10/2020;14;Boleto;;SC;;1000;1000
96824;Sea;08/31/2020;01/10/2020;0;Boleto;;GO;;1000;1000
96825;Sea;06/30/2020;01/10/2020;10;Boleto;;SP;;1000;1000
96826;Sea;01/01/2020;01/10/2020;13;Boleto;;GO;;1000;1000
96826;Sea;06/04/2020;01/10/2020;13;Boleto;;GO;;1000;1000
96827;Sea;05/22/2020;01/10/2020;13;Boleto;;SP;;1000;1000
96828;Sea;06/04/2020;01/09/2020;10;Boleto;;RN;;1000;1000
96829;Sea;06/15/2020;01/09/2020;19;Cartão de crédito;;SP;;1000;1000
96830;Sea;01/28/2020;01/09/2020;9;Boleto;;SP;;1000;1000
96831;Sea;04/15/2020;01/09/2020;10;Boleto;;SP;;1000;1000
96832;Sea;07/14/2022;01/09/2020;10;Boleto;;SP;;1000;1000
93915;Sea;01/20/2020;01/08/2020;10;Boleto;;SP;;1000;1000
96833;Sea;09/28/2020;01/08/2020;0;Cartão de crédito;;SC;;1000;1000
96834;Sea;01/20/2020;01/08/2020;8012020;Boleto;;DF;;1000;1000
96834;Sea;;01/08/2020;8;Cartão de crédito;;DF;;1000;1000
96835;Sea;03/29/2021;01/08/2020;8;Boleto;;ES;;1000;1000
93915;Sea;01/20/2020;01/07/2020;10;Boleto;;SP;;1000;1000
95204;Sea;05/20/2020;01/07/2020;12;Boleto;;SP;;1000;1000
96836;Sea;04/12/2023;01/07/2020;7;Boleto;;SP;;1000;1000
96837;Sea;10/23/2020;01/07/2020;0;Boleto;;SP;;1000;1000
96838;Sea;03/06/2020;01/07/2020;0;Cartão de crédito;;SP;;1000;1000
96839;Sea;02/25/2021;01/07/2020;10;Cartão de crédito;;PB;;1000;1000
96840;Sea;01/28/2020;01/07/2020;6;Cartão de crédito;;SP;;1000;1000
96841;Sea;04/01/2021;12/30/2019;30;Boleto;;SP;;1000;1000
96842;Sea;02/02/2021;12/30/2019;7;Boleto;;SP;;1000;1000
96842;Sea;02/02/2021;12/30/2019;7;Boleto;;SP;;1000;1000
96715;Sea;02/26/2020;12/30/2019;15;Boleto;;SC;;1000;1000
96843;Sea;03/24/2020;12/30/2019;20;Boleto;;SC;;1000;1000
96844;Sea;08/25/2020;12/30/2019;0;Boleto;;SC;;1000;1000
96845;Sea;06/23/2020;12/30/2019;30;Boleto;;SP;;1000;1000
96846;Sea;;12/27/2019;30;Boleto;;MG;;1000;1000
96847;Sea;;12/27/2019;27;Boleto;;DF;;1000;1000
96848;Sea;12/27/2019;12/27/2019;20;Boleto;;SP;;1000;1000
96848;Sea;;12/27/2019;20;Cartão de crédito;;SP;;1000;1000
96849;Sea;;12/27/2019;20;Boleto;;MG;;1000;1000
96850;Sea;07/12/2021;12/26/2019;27;Cartão de crédito;;GO;;1000;1000
96851;Sea;06/04/2020;12/26/2019;5;Boleto;;SP;;1000;1000
96852;Sea;;12/26/2019;20;Boleto;;SP;;1000;1000
96853;Sea;;12/26/2019;27;Cartão de crédito;;RS;;1000;1000
96854;Sea;04/24/2020;12/24/2019;30;Cartão de crédito;;PE;;1000;1000
96855;Sea;06/04/2022;12/23/2019;26;Boleto;;RJ;;1000;1000
96856;Sea;08/12/2022;12/23/2019;30;Boleto;;SP;;1000;1000
96857;Sea;04/22/2020;12/23/2019;30;Boleto;;SP;;1000;1000
96858;Sea;05/21/2020;12/20/2019;27;Boleto;;RJ;;1000;1000
96859;Sea;03/05/2020;12/20/2019;6;Boleto;;SP;;1000;1000
96860;Sea;07/10/2020;12/20/2019;20;Boleto;;RS;;1000;1000
96861;Sea;05/28/2020;12/20/2019;20;Boleto;;SP;;1000;1000
96776;Sea;02/03/2020;12/20/2019;6;Boleto;;BA;;1000;1000
96862;Sea;06/21/2022;12/20/2019;20;Boleto;;SC;;1000;1000
96863;Sea;03/04/2021;12/20/2019;17;Boleto;;RJ;;1000;1000
96864;Sea;05/16/2020;12/20/2019;18;Boleto;;SP;;1000;1000
96865;Sea;01/08/2021;12/20/2019;0;Boleto;;SP;;1000;1000
96866;Sea;03/14/2022;12/20/2019;20;Boleto;;SP;;1000;1000
96867;Sea;03/30/2020;12/20/2019;15;Boleto;;SP;;1000;1000
96868;Sea;03/04/2021;12/20/2019;0;Boleto;;RJ;;1000;1000
96869;Sea;03/04/2021;12/20/2019;0;Boleto;;RJ;;1000;1000
96870;Sea;04/26/2022;12/20/2019;20;Cartão de crédito;;SP;;1000;1000
96871;Sea;06/12/2020;12/20/2019;20;Cartão de crédito;;DF;;1000;1000
96872;Sea;05/18/2020;12/19/2019;27;Boleto;;SP;;1000;1000
96873;Sea;09/30/2020;12/19/2019;20;Boleto;;MS;;1000;1000
96874;Sea;01/08/2020;12/19/2019;19;Cartão de crédito;;PR;;1000;1000
96875;Sea;06/03/2020;12/19/2019;18;Boleto;;MA;;1000;1000
96876;Sea;03/01/2020;12/19/2019;0;Boleto;;SP;;1000;1000
96877;Sea;09/24/2020;12/19/2019;0;Boleto;;SP;;1000;1000
96878;Sea;04/16/2020;12/19/2019;8;Boleto;;SP;;1000;1000
96879;Sea;01/25/2022;12/18/2019;13;Cartão de crédito;;BA;;1000;1000
96708;Sea;;12/18/2019;18;Cartão de crédito;;RJ;;1000;1000
96880;Sea;;12/18/2019;18;Cartão de crédito;;SP;;1000;1000
96881;Sea;05/17/2022;12/18/2019;17;Cartão de crédito;;SC;;1000;1000
96882;Sea;05/18/2020;12/18/2019;18;Cartão de crédito;;SP;;1000;1000
96883;Sea;;12/18/2019;17;Boleto;;RN;;1000;1000
96884;Sea;05/08/2020;12/18/2019;30;Boleto;;SP;;1000;1000
96885;Sea;;12/18/2019;20;Boleto;;PR;;1000;1000
96886;Sea;01/08/2021;12/17/2019;0;Cartão de crédito;;GO;;1000;1000
96887;Sea;07/11/2020;12/17/2019;18;Cartão de crédito;;SP;;1000;1000
92670;Sea;03/22/2022;12/17/2019;17;Boleto;;SP;;1000;1000
96888;Sea;10/01/2021;12/17/2019;17;Boleto;;RN;;1000;1000
96889;Sea;;12/17/2019;20;Boleto;;RN;;1000;1000
96890;Sea;;12/16/2019;20;Cartão de crédito;;SP;;1000;1000
96891;Sea;;12/16/2019;20;Cartão de crédito;;SP;;1000;1000
96892;Sea;06/22/2020;12/16/2019;16;Cartão de crédito;;RJ;;1000;1000
96893;Sea;12/31/2020;12/16/2019;0;Boleto;;SP;;1000;1000
96894;Sea;12/16/2019;12/16/2019;23;Boleto;;SP;;1000;1000
96895;Sea;02/09/2021;12/16/2019;16;Boleto;;PR;;1000;1000
96896;Sea;09/24/2020;12/13/2019;0;Boleto;;ES;;1000;1000
96897;Sea;05/18/2020;12/13/2019;15;Boleto;;SC;;1000;1000
96898;Sea;12/13/2019;12/13/2019;20;Boleto;;PR;;1000;1000
96899;Sea;02/04/2020;12/13/2019;0;Boleto;;SC;;1000;1000
96889;Sea;12/13/2019;12/13/2019;11;Boleto;;RN;;1000;1000
96900;Sea;;12/13/2019;15;Boleto;;SP;;1000;1000
96901;Sea;06/04/2020;12/13/2019;12;Boleto;;MG;;1000;1000
96902;Sea;12/01/2020;12/13/2019;0;Cartão de crédito;;SP;;1000;1000
96903;Sea;09/13/2021;12/13/2019;13;Boleto;;MT;;1000;1000
96903;Sea;12/12/2019;12/12/2019;13;Boleto;;MT;;1000;1000
96904;Sea;12/19/2019;12/12/2019;12;Cartão de crédito;;aratinga;;1000;1000
96904;Sea;12/19/2019;12/12/2019;12;Cartão de crédito;;aratinga;;1000;1000
96904;Sea;12/19/2019;12/12/2019;12;Cartão de crédito;;aratinga;;1000;1000
96905;Sea;02/23/2020;12/11/2019;11;Boleto;;RJ;;1000;1000
96906;Sea;12/19/2019;12/11/2019;11;Cartão de crédito;;Barueri;;1000;1000
96907;Sea;05/21/2020;12/10/2019;15;Boleto;;SP;;1000;1000
96908;Sea;04/28/2020;12/10/2019;10;Boleto;;RJ;;1000;1000
96909;Sea;04/07/2020;12/09/2019;15;Cartão de crédito;;SP;;1000;1000
96910;Sea;05/10/2022;12/09/2019;10;Boleto;;PE;;1000;1000
96911;Sea;06/03/2020;12/06/2019;9;Boleto;;SP;;1000;1000
96912;Sea;06/13/2022;12/06/2019;6;Boleto;;AM;;1000;1000
96913;Sea;05/17/2022;12/06/2019;6;Cartão de crédito;;PR;;1000;1000
96914;Sea;06/13/2022;12/06/2019;6;Boleto;;MG;;1000;1000
96915;Sea;01/15/2020;12/06/2019;6;Cartão de crédito;;SP;;1000;1000
96916;Sea;02/28/2020;12/05/2019;0;Cartão de crédito;;PE;;1000;1000
96917;Sea;12/19/2019;12/05/2019;5;Boleto;;Barueri;;1000;1000
96917;Sea;12/19/2019;12/05/2019;5;Boleto;;Barueri;;1000;1000
96918;Sea;12/19/2019;12/05/2019;5;Boleto;;Barueri;;1000;1000
96919;Sea;12/19/2019;12/05/2019;5;Boleto;;Barueri;;1000;1000
96920;Sea;05/14/2020;12/05/2019;20;Boleto;;SP;;1000;1000
96921;Sea;05/26/2020;12/04/2019;5;Boleto;;PB;;1000;1000
96922;Sea;06/12/2020;12/04/2019;10;Boleto;;GO;;1000;1000
96923;Sea;04/12/2022;12/04/2019;13;Boleto;;SP;;1000;1000
96924;Sea;07/01/2021;12/04/2019;16;Boleto;;RJ;;1000;1000
96925;Sea;04/01/2020;12/04/2019;22;Boleto;;SP;;1000;1000
96926;Sea;12/26/2019;12/04/2019;20;Boleto;;SP;;1000;1000
96927;Sea;02/14/2023;12/03/2019;3;Boleto;;RJ;;1000;1000
96928;Sea;06/13/2022;12/03/2019;3;Boleto;;AM;;1000;1000
96929;Sea;08/27/2020;12/02/2019;0;Boleto;;SP;;1000;1000
96930;Sea;11/29/2019;11/29/2019;1;Boleto;;SP;;1000;1000
96931;Sea;;11/29/2019;10;Cartão de crédito;;SP;;1000;1000
96932;Sea;12/17/2020;11/29/2019;0;Boleto;;SP;;1000;1000
96933;Sea;09/10/2020;11/29/2019;0;Boleto;;BA;;1000;1000
96934;Sea;10/19/2022;11/29/2019;15;Boleto;;BA;;1000;1000
96935;Sea;12/02/2019;11/29/2019;29;Boleto;;PR;;1000;1000
96935;Sea;;11/29/2019;29;Cartão de crédito;;PR;;1000;1000
96936;Sea;08/19/2022;11/29/2019;29;Boleto;;MG;;1000;1000
96937;Sea;06/01/2022;11/29/2019;29;Boleto;;SP;;1000;1000
96938;Sea;02/28/2020;11/29/2019;0;Boleto;;SE;;1000;1000
96939;Sea;;11/29/2019;6;Boleto;;SP;;1000;1000
96940;Sea;07/01/2021;11/29/2019;29;Cartão de crédito;;MG;;1000;1000
96941;Sea;;11/29/2019;30;Boleto;;RJ;;1000;1000
96942;Sea;;11/29/2019;29;Boleto;;SP;;1000;1000
96943;Sea;08/08/2020;11/29/2019;29;Boleto;;GO;;1000;1000
96944;Sea;;11/29/2019;25;Cartão de crédito;;MT;;1000;1000
96945;Sea;01/19/2021;11/28/2019;0;Boleto;;SP;;1000;1000
96946;Sea;09/19/2022;11/28/2019;28;Cartão de crédito;;RS;;1000;1000
96947;Sea;04/13/2021;11/28/2019;29;Boleto;;RJ;;1000;1000
96948;Sea;04/28/2020;11/27/2019;27;Cartão de crédito;;SP;;1000;1000
96949;Sea;11/27/2019;11/27/2019;1;Boleto;;GO;;1000;1000
96950;Sea;07/31/2020;11/27/2019;30;Boleto;;SP;;1000;1000
96951;Sea;;11/27/2019;28;Boleto;;PR;;1000;1000
96952;Sea;01/14/2021;11/27/2019;0;Boleto;;SP;;1000;1000
96953;Sea;11/28/2019;11/27/2019;28;Boleto;;PE;;1000;1000
96954;Sea;;11/27/2019;28;Boleto;;SP;;1000;1000
96955;Sea;06/17/2021;11/26/2019;0;Boleto;;SP;;1000;1000
96956;Sea;01/11/2022;11/26/2019;28;Boleto;;SP;;1000;1000
96957;Sea;;11/26/2019;26;Boleto;;MG;;1000;1000
96958;Sea;;11/25/2019;25;Boleto;;SP;;1000;1000
96959;Sea;01/08/2021;11/25/2019;0;Boleto;;PR;;1000;1000
96960;Sea;04/23/2020;11/25/2019;25;Cartão de crédito;;PR;;1000;1000
96961;Sea;11/25/2019;11/25/2019;24;Cartão de crédito;;Goianapolis;;1000;1000
96961;Sea;01/08/2021;11/25/2019;0;Cartão de crédito;;GO;;1000;1000
96962;Sea;04/23/2020;11/25/2019;22;Boleto;;SP;;1000;1000
96963;Sea;;11/25/2019;26;Boleto;;SP;;1000;1000
96964;Sea;04/28/2020;11/22/2019;22;Cartão de crédito;;SP;;1000;1000
96965;Sea;01/15/2020;11/22/2019;0;Boleto;;RJ;;1000;1000
96966;Sea;02/27/2020;11/22/2019;0;Boleto;;SP;;1000;1000
96967;Sea;03/16/2021;11/21/2019;18;Boleto;;DF;;1000;1000
96968;Sea;01/09/2020;11/20/2019;0;Boleto;;SP;;1000;1000
96969;Sea;;11/20/2019;23;Boleto;;BA;;1000;1000
96970;Sea;11/25/2019;11/20/2019;15;Boleto;;SP;;1000;1000
96970;Sea;11/25/2019;11/20/2019;15;Boleto;;SP;;1000;1000
96970;Sea;05/18/2020;11/20/2019;28;Boleto;;SP;;1000;1000
96971;Sea;05/27/2020;11/20/2019;20;Cartão de crédito;;SP;;1000;1000
96972;Sea;05/29/2020;11/19/2019;21;Boleto;;SP;;1000;1000
96973;Sea;01/16/2020;11/19/2019;20;Boleto;;MT;;1000;1000
96974;Sea;10/21/2021;11/18/2019;20;Cartão de crédito;;RJ;;1000;1000
96975;Sea;;11/18/2019;27;Boleto;;SC;;1000;1000
96976;Sea;07/28/2020;11/18/2019;13;Cartão de crédito;;SP;;1000;1000
96977;Sea;11/18/2019;11/18/2019;18;Cartão de crédito;;Barueri;;1000;1000
96977;Sea;11/18/2019;11/18/2019;18;Cartão de crédito;;Barueri;;1000;1000
96977;Sea;11/18/2019;11/18/2019;18;Boleto;;Barueri;;1000;1000
96977;Sea;11/18/2019;11/18/2019;18;Boleto;;Barueri;;1000;1000
96977;Sea;11/18/2019;11/18/2019;18;Boleto;;Barueri;;1000;1000
96977;Sea;11/18/2019;11/18/2019;18;Boleto;;Barueri;;1000;1000
96978;Sea;09/24/2020;11/14/2019;0;Cartão de crédito;;MG;;1000;1000
96979;Sea;11/03/2021;11/14/2019;14;Cartão de crédito;;SC;;1000;1000
96980;Sea;02/24/2021;11/14/2019;15;Cartão de crédito;;PA;;1000;1000
96981;Sea;;11/14/2019;15;Boleto;;RS;;1000;1000
96982;Sea;05/02/2022;11/14/2019;15;Boleto;;SP;;1000;1000
96983;Sea;;11/13/2019;13;Boleto;;MG;;1000;1000
96984;Sea;06/30/2020;11/13/2019;13;Boleto;;PE;;1000;1000
96985;Sea;01/15/2020;11/13/2019;0;Cartão de crédito;;PI;;1000;1000
96986;Sea;02/28/2020;11/13/2019;0;Cartão de crédito;;SP;;1000;1000
96987;Sea;05/25/2022;11/13/2019;9;Boleto;;GO;;1000;1000
96988;Sea;10/22/2021;11/13/2019;13;Cartão de crédito;;PR;;1000;1000
96989;Sea;01/15/2020;11/13/2019;0;Cartão de crédito;;MG;;1000;1000
96990;Sea;03/27/2023;11/13/2019;13;Cartão de crédito;;SP;;1000;1000
96988;Sea;11/13/2019;11/13/2019;13;Boleto;;PR;;1000;1000
96991;Sea;;11/13/2019;15;Cartão de crédito;;RS;;1000;1000
96992;Sea;04/28/2020;11/12/2019;15;Cartão de crédito;;DF;;1000;1000
96993;Sea;09/01/2020;11/12/2019;0;Boleto;;RS;;1000;1000
96994;Sea;03/31/2020;11/11/2019;12;Cartão de crédito;;SP;;1000;1000
94681;Sea;06/04/2020;11/11/2019;11;Boleto;;RN;;1000;1000
96995;Sea;;11/08/2019;15;Boleto;;RS;;1000;1000
96996;Sea;11/10/2020;11/08/2019;0;Cartão de crédito;;SP;;1000;1000
96997;Sea;04/30/2020;11/08/2019;9;Boleto;;SP;;1000;1000
96998;Sea;03/13/2020;11/08/2019;10;Cartão de crédito;;DF;;1000;1000
96999;Sea;04/07/2022;11/08/2019;8;Cartão de crédito;;MG;;1000;1000
97000;Sea;08/05/2021;11/08/2019;10;Boleto;;SP;;1000;1000
97001;Sea;01/08/2021;11/08/2019;0;Boleto;;RJ;;1000;1000
97002;Sea;06/15/2021;11/07/2019;15;Cartão de crédito;;PR;;1000;1000
97003;Sea;02/10/2022;11/07/2019;10;Cartão de crédito;;SP;;1000;1000
97004;Sea;09/14/2021;11/07/2019;7;Cartão de crédito;;SP;;1000;1000
97005;Sea;06/23/2022;11/07/2019;7;Boleto;;MG;;1000;1000
97006;Sea;03/31/2020;11/07/2019;31;Boleto;;SP;;1000;1000
97007;Sea;02/17/2022;11/06/2019;12;Cartão de crédito;;RS;;1000;1000
97008;Sea;01/10/2020;11/06/2019;5;Cartão de crédito;;RJ;;1000;1000
97009;Sea;12/06/2022;11/06/2019;20;Boleto;;GO;;1000;1000
97010;Sea;;11/05/2019;25;Cartão de crédito;;GO;;1000;1000
97011;Sea;02/03/2020;11/05/2019;5;Boleto;;TO;;1000;1000
97012;Sea;11/29/2019;11/04/2019;0;Boleto;;SP;;1000;1000
97013;Sea;07/22/2020;11/04/2019;5;Cartão de crédito;;PR;;1000;1000
96930;Sea;05/21/2020;11/01/2019;1;Boleto;;SP;;1000;1000
97014;Sea;06/23/2020;10/31/2019;1;Boleto;;SP;;1000;1000
97015;Sea;02/19/2020;10/31/2019;31;Cartão de crédito;;MG;;1000;1000
97016;Sea;05/11/2021;10/31/2019;22;Boleto;;ES;;1000;1000
97017;Sea;09/29/2020;10/31/2019;0;Boleto;;ES;;1000;1000
97018;Sea;06/03/2020;10/31/2019;5;Cartão de crédito;;BA;;1000;1000
97019;Sea;03/23/2021;10/31/2019;31;Boleto;;MG;;1000;1000
97020;Sea;11/01/2019;10/31/2019;5;Boleto;;SP;;1000;1000
97021;Sea;06/04/2022;10/31/2019;31;Boleto;;PE;;1000;1000
97022;Sea;;10/31/2019;5;Boleto;;GO;;1000;1000
97023;Sea;02/02/2021;10/31/2019;5;Cartão de crédito;;SP;;1000;1000
97024;Sea;12/15/2020;10/31/2019;0;Cartão de crédito;;RS;;1000;1000
97025;Sea;;10/31/2019;23;Boleto;;RJ;;1000;1000
97026;Sea;06/04/2020;10/31/2019;31;Boleto;;SP;;1000;1000
97027;Sea;03/29/2022;10/31/2019;31;Cartão de crédito;;SP;;1000;1000
97028;Sea;01/08/2021;10/31/2019;30;Boleto;;RJ;;1000;1000
97029;Sea;12/27/2019;10/31/2019;31;Boleto;;SP;;1000;1000
97030;Sea;;10/30/2019;28;Boleto;;SP;;1000;1000
97031;Sea;01/08/2021;10/30/2019;30;Cartão de crédito;;RJ;;1000;1000
97032;Sea;06/03/2020;10/30/2019;30;Boleto;;PR;;1000;1000
97033;Sea;02/06/2023;10/29/2019;29;Cartão de crédito;;PR;;1000;1000
97034;Sea;02/15/2022;10/29/2019;20;Boleto;;SC;;1000;1000
97035;Sea;10/22/2020;10/29/2019;0;Boleto;;RS;;1000;1000
97036;Sea;03/17/2020;10/29/2019;0;Cartão de crédito;;MG;;1000;1000
97037;Sea;06/04/2022;10/28/2019;30;Cartão de crédito;;RN;;1000;1000
97038;Sea;05/30/2022;10/28/2019;28;Boleto;;RJ;;1000;1000
97039;Sea;02/01/2021;10/25/2019;0;Boleto;;SP;;1000;1000
97040;Sea;02/02/2021;10/25/2019;0;Cartão de crédito;;PR;;1000;1000
97041;Sea;08/27/2021;10/25/2019;31;Cartão de crédito;;ES;;1000;1000
97042;Sea;02/16/2021;10/25/2019;25;Boleto;;SP;;1000;1000
97043;Sea;;10/25/2019;25;Boleto;;RJ;;1000;1000
97044;Sea;03/22/2021;10/24/2019;18;Cartão de crédito;;RJ;;1000;1000
97045;Sea;05/21/2021;10/24/2019;20;Cartão de crédito;;SE;;1000;1000
97046;Sea;10/25/2019;10/24/2019;21;Cartão de crédito;;SC;;1000;1000
97047;Sea;;10/24/2019;24;Cartão de crédito;;SP;;1000;1000
97048;Sea;01/18/2021;10/24/2019;18;Boleto;;SP;;1000;1000
97049;Sea;11/03/2022;10/24/2019;24;Cartão de crédito;;SP;;1000;1000
97048;Sea;10/24/2019;10/24/2019;18;Boleto;;SP;;1000;1000
97050;Sea;02/28/2020;10/23/2019;0;Cartão de crédito;;PR;;1000;1000
97051;Sea;06/04/2020;10/23/2019;23;Boleto;;SP;;1000;1000
97052;Sea;03/17/2020;10/23/2019;0;Cartão de crédito;;GO;;1000;1000
97053;Sea;03/28/2022;10/23/2019;22;Boleto;;SP;;1000;1000
97054;Sea;02/19/2020;10/23/2019;17;Boleto;;SP;;1000;1000
97055;Sea;;10/22/2019;22;Cartão de crédito;;MG;;1000;1000
97056;Sea;11/04/2022;10/22/2019;22;Boleto;;RJ;;1000;1000
97057;Sea;01/07/2020;10/22/2019;22;Boleto;;RJ;;1000;1000
97058;Sea;;10/22/2019;22;Cartão de crédito;;MG;;1000;1000
97059;Sea;;10/22/2019;22;Boleto;;SC;;1000;1000
97060;Sea;06/23/2022;10/22/2019;17;Boleto;;PR;;1000;1000
97061;Sea;;10/21/2019;21;Cartão de crédito;;RS;;1000;1000
97062;Sea;02/02/2021;10/21/2019;20;Cartão de crédito;;SP;;1000;1000
97063;Sea;01/21/2020;10/18/2019;18;Boleto;;SP;;1000;1000
97064;Sea;10/31/2022;10/18/2019;18;Boleto;;ES;;1000;1000
97065;Sea;06/03/2020;10/18/2019;18;Boleto;;SP;;1000;1000
97066;Sea;;10/18/2019;20;Boleto;;SP;;1000;1000
91575;River;04/01/2022;10/17/2019;20;Boleto;;MG;;500;500
97067;Sea;06/04/2020;10/17/2019;15;Boleto;;SP;;1000;1000
97068;Sea;06/12/2020;10/16/2019;20;Boleto;;GO;;1000;1000
97069;Sea;12/31/2020;10/16/2019;0;Cartão de crédito;;SP;;1000;1000
97070;Sea;12/03/2020;10/16/2019;0;Cartão de crédito;;RJ;;1000;1000
97071;Sea;;10/16/2019;18;Boleto;;GO;;1000;1000
97072;Sea;10/15/2019;10/15/2019;15;Boleto;;PE;;1000;1000
97073;Sea;12/08/2021;10/15/2019;15;Cartão de crédito;;GO;;1000;1000
97072;Sea;;10/15/2019;15;Boleto;;PE;;1000;1000
97074;Sea;;10/14/2019;16;Cartão de crédito;;PR;;1000;1000
96201;Sea;06/04/2020;10/14/2019;15;Cartão de crédito;;PR;;1000;1000
93915;Sea;11/01/2019;10/14/2019;12;Boleto;;SP;;1000;1000
97075;Sea;08/08/2022;10/14/2019;28;Boleto;;SP;;1000;1000
97076;Sea;02/26/2020;10/11/2019;0;Cartão de crédito;;MG;;1000;1000
97077;Sea;10/23/2020;10/10/2019;20;Cartão de crédito;;SP;;1000;1000
97078;Sea;03/15/2021;10/10/2019;10;Boleto;;RJ;;1000;1000
97079;Sea;05/18/2020;10/10/2019;8;Cartão de crédito;;SP;;1000;1000
97080;Sea;07/02/2021;10/10/2019;0;Boleto;;MG;;1000;1000
97081;Sea;06/15/2020;10/10/2019;10;Boleto;;SP;;1000;1000
97072;Sea;10/15/2019;10/09/2019;15;Boleto;;PE;;1000;1000
97082;Sea;10/31/2022;10/09/2019;8;Cartão de crédito;;SP;;1000;1000
97083;Sea;12/14/2022;10/09/2019;26;Boleto;;SP;;1000;1000
97084;Sea;08/17/2022;10/09/2019;10;Boleto;;MG;;1000;1000
97085;Sea;04/27/2023;10/08/2019;7;Boleto;;SP;;1000;1000
97086;Sea;11/18/2019;10/08/2019;8;Cartão de crédito;;RS;;1000;1000
97087;Sea;03/20/2020;10/07/2019;8;Cartão de crédito;;SP;;1000;1000
97088;Sea;;10/07/2019;5;Cartão de crédito;;SP;;1000;1000
97089;Sea;03/11/2020;10/04/2019;0;Boleto;;SP;;1000;1000
97090;Sea;10/23/2019;10/03/2019;5;Cartão de crédito;;SP;;1000;1000
97091;Sea;01/13/2020;10/03/2019;0;Cartão de crédito;;RS;;1000;1000
97092;Sea;10/03/2022;10/03/2019;3;Boleto;;PR;;1000;1000
97093;Sea;12/10/2019;10/03/2019;0;Cartão de crédito;;SP;;1000;1000
94903;Sea;02/21/2020;10/03/2019;0;Cartão de crédito;;PA;;1000;1000
97094;Sea;;10/02/2019;15;Boleto;;SP;;1000;1000
97095;Sea;10/03/2019;10/02/2019;2;Boleto;;SP;;1000;1000
97096;Sea;09/10/2020;10/02/2019;1;Boleto;;SP;;1000;1000
97097;Sea;01/09/2020;09/30/2019;0;Cartão de crédito;;SP;;1000;1000
97098;Sea;04/15/2020;09/30/2019;0;Boleto;;SP;;1000;1000
97099;Sea;01/28/2020;09/30/2019;30;Cartão de crédito;;ES;;1000;1000
96925;Sea;09/30/2019;09/30/2019;2;Boleto;;SP;;1000;1000
97100;Sea;09/30/2019;09/30/2019;30;Boleto;;SP;;1000;1000
97101;Sea;05/20/2022;09/30/2019;10;Cartão de crédito;;SP;;1000;1000
97102;Sea;05/18/2020;09/30/2019;0;Boleto;;DF;;1000;1000
97103;Sea;11/01/2019;09/30/2019;10;Boleto;;SP;;1000;1000
97103;Sea;11/01/2019;09/30/2019;10;Boleto;;SP;;1000;1000
